pais,year,idnum,estratopri,estratosec,upm,prov,municipio,cluster,ur,tamano,idiomaq,fecha,q1,q2,enc,perprov,distrito,segmento,persec,horaini,ls3,a4,soct1,soct2,idio1,idio2,cp2,cp4a,cp4,np1,np1b,np2,sgl1,sgl2,lgl3,muni5,muni6,muni11,muni15,cp5,cp6,cp6l,cp7,cp7l,cp8,cp8l,cp9,cp13,cp20,cp21,it1,mil6,mil5,l1,prot3,prot4,prot7,prot6,prot8,jc1,jc10,jc13,perjc15,jc15a,jc16a,vic1ext,vic1exta,vic2,vic2aa,aoj1,vic1hogar,arm2,vic40,vic41,vic43,vic44,vic45,vic101,vic102,vic103,vol207,vol206,vol202,vol203,vol204,vol205,aoj8,aoj11,aoj12,aoj17,aoj18,aoj20,aoj21,aoj22,b1,b2,b3,b4,b6,b10a,b11,b12,b13,b18,b20,b20a,b21,b21a,b31,b32,b33,b17,b43,b37,b47a,b48,n1,n3,n9,n11,n15,epp1,epp3,mil1,mil2,b3milx,mil3,mil4,m1,m2,sd2new2,sd3new2,sd6new2,pop101,pop107,pop113,eff1,eff2,ing4,dem23,ros1,ros2,ros3,ros4,ros6,cct3,gen1,gen6,rac2a,mil7,w14a,pn4,pn5,e5,e8,e11,e15,e14,e3,e16,d1,d2,d3,d4,d5,d6,d7,d8,dem2,dem11,aut1,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7,exc7mil,vb1,vb2,vb3,cv2,vb10,vb11,pol1,vb20,pp1,pp2,perw1,vb50,vb51,vb52,vb53,rac1ca,ab1,ab2,ab5,soc1,soc2a,soc2b,soc3,soc4,soc5,soc6,soc7,soc8,soc9,soc10,soc11,soc12a,soc12b,vb22,snw1a,snw1b,for1,for2,for3,for4,for5,for6,for7,for8,for9a,for9b,for9c,for9d,mil10a,mil10b,mil10c,mil10d,mil10e,mil11a,mil11b,mil11c,mil11d,mil11e,cct1new,cct1b,ed,ed2,edpadre,mov1,q2d,q2m,q2y,q3c,q5a,q5b,mil8,ocup4a,ocup1a,q10new,q10g,q10a,q14,q10d,q10e,fs2,fs8,q11,gen10,q12c,q12,q12b,etid,leng1,leng4,www1,gi0,gi1,gi4,gi7,r1,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r16,r26,colorr,horafin,ti,intid,sexi,colori,wt,weight1500,odd,muni10
11,2012,677,1106,3,84,1102,1151,197,2,5,1,2501,1,23,677,201,55,1,17,18.46,2,1,3,1,3,2,2,1,1,2,2,1,3,2,2,1,1,3,1,3,4,999999,4,999999,3,1,4,3,999999,2,1,2,1,9,1,1,1,1,1,2,1,1,1,2,2,1,1,2,4,1,2,1,0,0,0,0,0,2,1,3,2,2,3,1,3,2,2,2,1,4,1,1,4,2,7,4,5,6,5,5,7,6,5,7,7,4,3,6,6,5,4,6,7,5,6,5,4,5,6,7,5,4,2,5,6,6,7,7,2,3,2,2,2,5,4,5,2,4,6,6,7,6,6,6,5,5,1,6,1,7,888888,2,2,5,8,6,5,2,7,8,5,6,4,7,1,1,7,5,2,1,2,1,0,0,0,0,999999,0,999999,0,2,4,1,1,1101,2,1,1101,1,2,3,2,2,2,2,2,3,2,2,1,1,3,1,7,2,2,1,4,2,1,2,1,1,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,2,18,2,2,3,16,10,1988,1,2,1,3,1,2,10,8,2,1,2,2,999999,999999,1,999999,6,0,999999,3,1102,2,1,1,1,1,130,1,1,0,1,0,1,0,1,1,1,1,0,1,1,5,19.49,63,2,2,4,1,1,1,0
11,2012,941,1107,2,106,1121,1173,241,2,5,1,2201,1,18,941,2105,77,1,14,15,2,21,2,2,2,1,2,2,2,2,3,2,2,3,2,0,2,3,2,3,4,999999,4,999999,3,1,4,4,999999,3,2,2,2,7,2,999999,999999,2,2,2,1,1,1,2,2,2,999999,999999,999999,999999,2,2,0,0,0,0,0,2,1,2,2,3,2,1,1,2,1,2,2,2,1,2,6,2,4,5,4,4,4,4,5,7,4,5,2,1,5,3,3,4,4,3,7,2,5,5,3,3,4,3,3,2,3,6,6,6,3,4,2,3,2,3,3,4,3,6,2,7,4,1,1,4,7,7,4,7,2,4,4,4,2,2,2,7,6,4,2,2,2,9,5,8,6,10,2,2,4,7,3,2,2,1,1,0,999999,0,999999,999999,999999,0,3,3,1,1,1101,1,2,999999,3,4,4,2,2,2,3,2,4,2,2,1,2,1,1,6,2,3,1,4,2,3,1,1,1,3,6,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,18,4,4,3,3,4,1993,4,5,3,2,1,2,15,6,2,2,2,1,999999,999999,1,999999,6,0,999999,3,1101,2,4,2,888888,1,130,1,0,0,1,2,1,0,1,1,1,1,0,1,1,5,16.07,67,141,1,4,1,1,1,999999
11,2012,767,1106,2,91,1120,1158,212,2,5,1,2101,2,23,767,2003,62,2,10,13.57,2,5,3,1,2,1,2,2,2,1,4,2,3,3,2,0,1,4,1,1,1,1,4,999999,3,1,3,4,4,3,1,3,2,3,2,999999,999999,2,1,1,1,1,1,2,2,1,1,3,4,1,1,1,1,0,0,1,0,1,1,2,2,3,3,3,3,3,2,1,4,4,3,2,2,2,4,6,4,3,4,3,6,4,3,4,7,5,2,4,3,3,3,4,6,4,4,7,4,4,5,4,4,3,4,4,5,4,3,4,3,4,3,2,2,3,4,5,4,4,5,4,6,5,6,4,7,5,5,4,2,6,1,2,3,6,7,5,5,6,4,8,5,5,6,5,5,3,4,7,2,2,1,0,0,0,999999,0,0,0,999999,0,3,3,1,1,1102,1,2,999999,4,3,4,2,2,3,1,2,3,2,2,1,2,3,8,1,2,1,2,1,2,1,2,1,2,10,10,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,15,6,6,3,15,9,1988,1,2,1,3,1,4,12,5,2,2,1,2,999999,999999,1,999999,3,0,999999,2,1101,1,1,1,1,2,27,1,1,1,1,1,1,0,1,1,1,1,0,1,1,5,14.5,53,130,2,3,1,1,1,999999
11,2012,587,1105,3,76,1112,1143,182,1,4,1,2101,2,60,587,1204,47,1,56,14.41,2,4,4,3,4,2,2,2,2,2,4,2,4,4,2,0,0,888888,888888,4,3,1,4,999999,4,999999,4,4,4,4,2,2,2,5,2,999999,999999,2,2,888888,1,1,1,888888,888888,2,999999,999999,999999,999999,1,2,0,0,0,0,999999,988888,2,3,1,1,1,1,1,1,2,2,3,3,2,3,6,1,888888,4,888888,988888,4,3,5,6,1,1,7,1,1,6,888888,5,5,888888,7,5,3,988888,1,888888,2,3,1,888888,888888,5,888888,888888,988888,988888,2,4,2,2,2,888888,888888,888888,4,1,2,1,988888,888888,7,6,5,3,2,4,3,5,2,3,3,4,5,3,2,1,5,6,3,888888,888888,3,3,2,6,4,2,1,1,0,0,0,999999,999999,999999,0,999999,0,888888,888888,1,1,1101,2,2,999999,4,2,4,2,2,3,1,2,3,2,3,1,3,2,7,1,2,1,2,4,3,1,2,1,2,888888,888888,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,3,0,0,3,18,6,1951,1,4,2,2,5,999999,6,999999,2,2,3,3,999999,999999,2,1,4,6,0,2,1102,2,5,1,888888,1,888888,1,0,0,0,0,0,0,0,1,1,0,999999,0,1,6,15.46,65,55,2,5,1,1,1,999999
11,2012,1368,1103,1,22,1115,1101,64,1,1,1,2001,2,36,1368,1501,103,26,22,17.02,1,3,4,2,3,2,2,2,2,2,3,2,3,3,2,0,1,4,2,4,4,999999,2,1,4,999999,4,4,4,4,2,3,2,6,2,999999,999999,2,2,2,1,1,1,1,2,1,1,8,1,2,1,2,1,1,0,0,0,1,2,3,1,1,3,1,1,1,2,3,4,3,3,3,6,2,3,6,5,4,5,3,4,4,1,5,2,2,1,4,3,3,999999,3,7,4,2,4,2,2,2,1,2,1,1,4,4,4,4,6,3,4,3,3,3,3,3,2,2,2,6,6,4,7,7,7,7,999999,999999,999999,999999,999999,999999,999999,999999,8,10,9,2,1,1,6,10,10,10,10,10,999999,999999,999999,2,1,2,0,0,0,999999,0,999999,0,0,0,1,1,1,1,0,1,2,999999,4,888888,4,2,2,4,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,2,999999,4,2,2,1,2,2,2,2,1,1,2,1,2,888888,888888,888888,2,1,2,888888,888888,1,2,2,16,8,6,3,12,3,1975,1,5,2,3,1,4,10,5,1,2,2,2,0,0,2,2,4,1,1,2,1101,1,4,1,1,1,888888,1,1,1,1,0,1,1,0,1,1,1,1,1,1,2,18.01,59,94,1,3,1,1,0,999999
11,2012,8,1101,3,30,1102,1102,85,1,4,1,2101,1,23,8,218,1,1,1,9.21,2,5,3,2,3,1,2,2,2,2,3,2,3,888888,2,0,1,3,1,4,4,999999,4,999999,4,999999,3,4,999999,2,3,3,2,988888,2,999999,999999,2,2,2,1,1,1,888888,888888,2,999999,999999,999999,999999,2,1,0,0,0,0,0,1,1,2,1,1,2,888888,3,3,2,1,3,4,2,2,6,2,4,5,888888,3,6,2,888888,4,3,4,4,988888,3,4,888888,4,3,888888,7,4,3,4,4,4,5,4,4,3,3,6,6,888888,888888,4,3,4,2,2,3,988888,2,3,3,2,6,3,5,4,4,4,4,999999,999999,999999,999999,999999,999999,999999,999999,8,7,7,2,2,2,5,7,6,4,4,4,999999,999999,999999,1,2,2,0,0,0,999999,0,999999,999999,999999,1,1,3,1,1,1101,1,2,999999,4,888888,4,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,1,1,888888,999999,999999,2,2,888888,999999,888888,888888,888888,1,2,888888,888888,888888,888888,2,888888,888888,888888,888888,1,2,2,11,888888,888888,5,24,2,1988,1,5,2,3,1,4,11,6,2,2,2,1,0,0,1,999999,5,0,999999,2,1101,1,2,1,2,1,888888,1,0,0,1,1,0,0,1,1,1,0,999999,1,1,6,10.17,56,5,2,5,1,1,0,999999
11,2012,12,1101,3,30,1102,1102,85,1,4,1,2101,1,18,12,218,1,1,3,14.11,2,988888,3,1,3,2,2,2,2,2,4,2,3,888888,888888,0,1,4,1,4,4,999999,4,999999,4,999999,4,4,999999,4,2,2,3,888888,2,999999,999999,2,2,2,2,2,1,2,2,2,999999,999999,999999,999999,2,1,0,0,0,0,999999,2,2,3,1,1,2,2,2,2,1,1,2,4,1,2,888888,2,4,4,888888,4,4,3,888888,4,2,4,2,888888,3,4,2,3,2,2,5,3,3,3,3,888888,888888,4,4,4,3,6,7,6,4,4,888888,3,3,2,3,888888,4,888888,4,3,4,4,3,3,3,3,3,999999,999999,999999,999999,999999,999999,999999,999999,5,6,6,2,2,2,5,3,3,3,3,4,999999,999999,999999,2,2,2,0,0,0,999999,999999,999999,999999,999999,0,2,2,1,2,999999,2,2,999999,4,888888,988888,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,2,999999,888888,999999,999999,10,2,888888,999999,3,988888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,1,2,2,12,4,6,3,4,6,1993,4,5,3,3,4,999999,10,999999,2,2,2,1,0,0,1,999999,5,0,999999,1,1101,1,2,2,1,1,127,1,1,1,1,0,1,1,1,1,1,1,0,1,1,3,15.01,50,5,2,5,1,1,0,999999
11,2012,78,1101,2,36,1114,1108,98,1,3,1,2301,2,27,78,1402,7,1,18,13.25,1,13,3,1,2,1,2,2,2,2,2,2,2,2,2,0,1,4,1,4,2,1,2,1,4,999999,4,4,2,4,3,2,1,10,2,999999,999999,2,2,1,1,1,1,2,1,2,999999,999999,999999,999999,2,2,1,1,1,1,999999,1,1,1,3,1,3,3,3,3,1,4,3,1,2,1,2,2,7,7,7,7,7,7,7,7,4,3,7,4,7,6,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,3,2,2,2,7,7,7,7,4,7,5,7,7,7,7,7,999999,999999,999999,999999,999999,999999,999999,999999,10,10,10,10,10,10,10,10,10,10,10,10,999999,999999,999999,1,1,1,0,0,0,999999,999999,999999,999999,0,0,2,1,1,1,1101,2,1,1101,2,888888,2,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,4,2,999999,888888,999999,999999,7,888888,888888,999999,5,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,2,2,1,0,1,3,18,6,1984,1,2,1,3,5,999999,3,999999,2,1,4,3,0,0,3,999999,5,3,3,2,1102,3,5,4,888888,888888,888888,1,0,0,1,0,0,0,0,0,0,0,999999,0,0,3,14.05,40,74,2,5,1,1,0,999999
11,2012,1228,1103,1,16,1115,1101,40,1,1,1,2301,1,25,1228,1501,97,7,123,14.56,2,13,3,2,3,2,2,2,2,2,4,2,3,3,2,0,1,3,1,2,4,999999,4,999999,4,999999,2,4,999999,4,2,3,2,8,2,999999,999999,2,2,2,2,2,2,2,2,2,999999,999999,999999,999999,2,1,0,0,0,0,0,1,1,1,1,1,888888,3,888888,3,1,2,3,4,2,2,4,1,2,2,1,2,2,1,1,5,2,2,1,4,6,2,2,1,999999,1,6,5,6,5,3,5,5,5,3,5,5,5,5,3,5,6,3,3,4,2,3,1,2,2,2,5,5,2,7,7,7,7,7,999999,999999,999999,999999,999999,999999,999999,999999,5,5,5,1,1,1,1,6,5,5,6,6,999999,999999,999999,2,2,2,0,0,0,0,0,0,0,0,0,1,3,1,1,1103,1,2,999999,2,3,3,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,2,999999,10,2,2,1,2,2,2,3,1,1,1,1,888888,3,4,3,2,1,2,3,888888,2,2,2,16,8,8,2,16,8,1986,1,5,2,3,1,2,6,13,2,2,2,2,0,0,3,999999,2,0,999999,1,1101,1,1,1,1,1,120,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,15.41,45,112,2,4,1,1,0,999999
11,2012,28,1101,3,32,1115,1104,89,1,4,1,2701,2,29,28,1508,3,1,11,15.15,1,2,3,2,3,2,2,2,2,2,3,2,888888,888888,2,0,1,3,1,3,3,1,3,1,4,999999,4,4,4,4,2,3,2,6,2,999999,999999,2,2,1,1,1,1,1,1,2,999999,999999,999999,999999,2,2,0,0,0,0,999999,1,1,2,2,2,2,2,2,2,2,1,3,4,2,2,888888,2,4,5,4,4,4,5,4,5,4,4,5,3,4,4,5,5,4,4,4,4,4,4,4,5,5,5,5,4,4,3,3,4,4,4,888888,888888,2,2,3,4,4,4,5,4,5,1,7,7,7,7,7,999999,999999,999999,999999,999999,999999,999999,999999,5,7,7,4,4,4,4,4,3,3,4,4,999999,999999,999999,2,2,2,0,0,0,999999,999999,999999,0,1,0,3,2,1,1,1102,1,2,999999,3,988888,4,2,2,4,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,2,999999,4,2,4,1,1,3,888888,2,1,2,2,2,2,3,3,3,3,1,3,3,3,3,2,2,16,8,8,3,10,8,1982,1,5,1,3,7,999999,10,999999,2,2,2,1,0,0,2,1,5,3,3,2,1101,1,4,2,1,1,888888,1,1,0,1,0,0,0,0,1,1,0,999999,0,1,4,16.25,70,105,2,6,1,1,0,999999
11,2012,800,1107,3,94,1105,1161,218,1,4,1,2101,1,61,800,501,65,1,3,14.1,1,13,3,2,3,2,2,2,2,2,4,2,3,3,2,0,1,4,0,4,1,2,3,1,3,1,4,4,999999,4,2,3,1,4,2,999999,999999,2,2,2,1,1,1,2,2,1,2,10,1,1,2,2,0,0,0,1,0,2,1,3,2,2,2,2,2,3,2,3,3,3,2,2,6,1,4,3,4,3,4,4,3,3,4,4,1,7,1,3,3,3,1,4,7,4,4,3,3,4,3,4,4,1,1,5,6,5,1,4,3,3,2,2,2,3,4,4,6,4,6,1,6,6,6,6,6,999999,999999,999999,999999,999999,999999,999999,999999,4,6,3,4,1,4,2,3,4,2,3,1,999999,999999,999999,2,2,2,0,0,0,999999,0,999999,999999,0,0,1,1,1,1,1101,1,2,999999,4,3,4,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,1,1,2,2,2,888888,1,2,2,2,1,1,1,1,3,888888,888888,888888,3,2,888888,888888,888888,2,1,2,6,0,0,5,25,1,1950,5,1,1,2,1,4,5,3,2,2,3,2,0,0,2,4,8,8,1,2,1102,2,5,2,2,1,120,1,0,0,1,0,0,0,0,1,1,0,999999,0,1,5,15.13,63,27,2,4,1,1,0,999999
11,2012,1446,1103,1,27,1115,1101,77,1,1,1,1901,1,19,1446,1501,108,14,54,15.28,3,70,3,2,3,2,2,2,2,2,4,2,4,3,2,0,0,4,1,4,4,999999,4,999999,4,999999,4,4,999999,4,4,2,2,5,2,999999,999999,2,2,2,1,1,2,2,2,2,999999,999999,999999,999999,1,1,0,0,0,0,0,1,1,3,1,1,3,2,2,2,2,3,4,2,2,3,2,2,4,4,3,3,4,2,4,6,2,3,1,1,2,3,4,1,999999,3,7,6,5,5,3,5,4,4,3,2,2,4,3,3,4,6,2,4,3,2,3,5,5,4,2,4,4,3,7,5,7,7,3,999999,999999,999999,999999,999999,999999,999999,999999,7,10,6,2,2,1,5,5,6,5,6,7,999999,999999,999999,2,1,2,0,0,0,999999,0,999999,0,999999,0,3,3,1,1,1101,1,1,1101,2,2,3,1,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,2,999999,4,2,2,4,2,2,2,3,1,1,1,1,2,3,3,3,2,2,888888,3,3,1,2,2,11,2,1,3,5,10,1992,11,5,3,3,1,2,8,4,2,1,3,2,0,0,1,999999,11,0,999999,2,1101,3,1,1,1,1,134,1,1,0,1,0,0,0,0,1,1,0,999999,0,1,3,16.16,48,86,2,5,1,1,0,999999
11,2012,1262,1103,1,18,1107,1101,46,1,1,1,2101,1,52,1262,701,99,8,41,13.2,1,13,3,3,3,1,2,2,2,888888,4,2,3,3,2,0,1,3,1,4,1,1,2,1,4,999999,4,4,999999,4,888888,2,1,5,2,999999,999999,2,2,2,2,2,2,2,2,1,1,8,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,4,4,2,2,6,1,2,3,3,3,2,2,4,6,3,2,3,4,3,3,2,4,3,3,7,4,4,4,3,3,2,1,4,1,1,1,3,3,3,3,3,4,3,3,3,2,1,3,1,2,5,2,2,7,7,7,7,999999,999999,999999,999999,999999,999999,999999,999999,5,5,5,1,1,1,1,4,7,6,5,3,999999,999999,999999,2,1,2,0,0,0,999999,0,999999,999999,999999,0,1,1,1,1,1102,1,2,999999,2,3,4,2,2,2,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,2,999999,4,3,3,4,7,3,3,3,1,1,1,1,2,4,4,4,4,2,2,3,3,1,2,2,15,4,4,3,27,12,1959,5,1,1,2,1,2,12,11,2,2,2,888888,0,0,2,4,5,3,1,1,1101,1,5,1,1,1,120,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,14.24,64,91,2,4,1,1,0,999999
11,2012,1245,1103,1,17,1107,1101,44,1,1,1,1901,1,64,1245,701,98,22,32,16.05,2,6,3,1,3,2,2,2,2,2,4,2,3,4,2,0,0,4,2,4,1,1,4,999999,4,999999,4,4,999999,3,4,4,2,5,2,999999,999999,2,2,2,2,2,2,2,2,2,999999,999999,999999,999999,2,1,1,0,0,0,999999,1,1,2,1,2,2,2,2,2,2,3,4,3,1,3,6,2,3,5,4,6,6,4,3,2,3,5,7,888888,3,4,5,4,888888,3,6,4,3,6,3,3,2,3,4,4,3,3,4,4,4,4,3,4,2,888888,888888,6,3,4,3,4,6,3,6,6,5,5,6,4,4,5,4,6,1,3,3,6,6,6,3,3,3,4,4,3,3,3,4,3,5,5,2,1,2,0,0,0,999999,999999,999999,0,999999,0,1,2,1,1,988888,1,2,999999,4,3,3,2,2,888888,1,888888,3,1,2,1,2,1,1,7,2,1,2,4,2,1,2,1,2,4,7,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,11,1,1,4,5,11,1947,1,2,1,3,5,999999,888888,999999,2,2,2,2,999999,999999,2,6,3,5,0,2,1101,1,5,1,1,1,110,1,1,1,1,0,1,1,0,1,1,1,1,1,1,5,17,55,108,1,6,1,1,1,999999
11,2012,182,1101,1,42,1113,1114,111,1,2,1,2401,1,72,182,1301,15,31,12,10.4,2,27,2,1,4,2,2,2,1,2,4,1,3,3,2,0,1,4,1,3,1,1,4,999999,3,1,2,4,999999,4,1,4,2,5,2,999999,999999,1,1,2,2,2,2,2,2,2,999999,999999,999999,999999,2,1,1,1,0,1,0,1,1,1,1,1,3,2,1,3,1,2,2,2,2,3,6,3,5,6,6,6,6,6,6,5,6,5,6,6,6,6,6,6,6,6,7,5,5,5,6,5,5,4,4,5,4,4,4,5,5,5,3,3,2,2,2,6,5,2,2,6,6,5,7,7,7,7,7,999999,999999,999999,999999,999999,999999,999999,999999,8,8,7,3,2,2,5,5,6,4,4,3,999999,999999,999999,2,1,2,0,0,0,1,1,999999,999999,999999,0,1,2,1,1,1101,1,1,1103,4,3,4,2,1,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,4,1,1,4,2,1,4,1,1,1,2,1,2,1,2,2,2,3,3,2,1,2,3,2,2,2,2,16,4,6,3,3,3,1939,1,2,1,3,1,4,13,12,2,2,1,1,0,0,2,3,5,5,0,2,1101,1,2,1,1,1,130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,11.2,40,66,2,6,1,1,0,0
11,2012,1190,1103,1,13,1115,1101,33,1,1,1,2201,1,82,1190,1501,94,1,30,10.1,2,1,5,2,3,3,2,2,2,1,2,2,4,2,2,0,1,2,1,4,2,1,4,999999,2,1,4,4,999999,4,3,3,2,5,2,999999,999999,2,2,1,1,1,1,1,1,2,999999,999999,999999,999999,1,2,1,1,1,0,999999,1,1,2,1,2,3,2,3,3,2,2,2,1,2,3,6,2,3,3,4,3,4,3,4,2,1,3,3,2,2,3,4,3,999999,3,5,3,3,2,2,3,2,2,3,2,3,2,2,2,5,5,5,3,2,888888,3,5,2,3,3,5,5,4,6,5,5,5,5,999999,999999,999999,999999,999999,999999,999999,999999,10,10,8,6,3,4,4,10,3,2,2,3,999999,999999,999999,2,1,2,0,0,0,999999,999999,999999,0,999999,0,1,1,1,1,1102,1,2,999999,2,3,4,2,2,2,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,999999,1,2,999999,4,1,2,2,2,1,1,1,1,2,888888,888888,888888,888888,2,3,3,3,2,2,2,6,0,0,3,13,12,1929,1,2,2,3,6,999999,988888,988888,2,2,2,1,0,0,2,3,6,3,0,2,1101,1,5,1,2,1,300,1,1,1,1,0,1,1,0,1,1,1,1,1,1,5,11,50,85,2,4,1,1,0,999999
11,2012,1208,1103,1,14,1115,1101,36,1,1,1,2301,1,81,1208,1501,95,9,3,14,2,5,2,1,2,1,2,2,2,2,3,2,2,2,1,0,2,3,2,4,4,999999,4,999999,4,999999,4,4,999999,4,2,3,1,6,2,999999,999999,2,2,2,2,2,2,2,2,2,999999,999999,999999,999999,2,2,0,0,0,0,999999,1,3,3,1,1,1,1,1,1,1,1,2,3,1,2,4,1,5,4,4,4,4,4,5,4,3,3,3,3,3,5,3,6,999999,3,7,5,6,6,6,6,6,6,6,4,4,5,6,6,5,2,1,3,1,3,2,2,2,3,4,5,6,1,1,6,6,6,6,999999,999999,999999,999999,999999,999999,999999,999999,10,10,10,4,1,1,3,5,5,5,5,1,999999,999999,999999,2,2,2,0,0,0,999999,999999,999999,0,0,0,2,3,1,1,1104,1,2,999999,3,2,4,2,2,888888,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,4,2,999999,4,2,2,4,13,2,2,2,1,2,2,2,2,3,4,888888,2,1,2,3,3,1,1,2,16,2,2,4,8,1,1931,4,5,3,3,6,999999,11,5,2,2,2,1,0,0,2,3,3,2,0,2,1101,1,3,1,1,2,160,1,1,1,0,0,1,1,0,1,1,1,1,0,1,3,14.45,45,111,1,4,1,1,0,999999
11,2012,1233,1103,1,16,1115,1101,39,1,1,1,2001,1,23,1233,1501,97,8,25,13.19,2,58,2,1,2,2,2,2,2,2,3,2,2,3,2,0,2,3,1,4,2,1,4,999999,4,999999,4,4,999999,2,1,2,3,6,1,1,2,2,1,2,2,2,2,1,2,1,1,1,3,2,2,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,6,1,4,7,7,7,7,6,7,7,2,7,2,6,7,4,2,5,999999,6,7,7,7,7,888888,6,2,4,4,3,3,7,7,7,7,7,3,4,2,3,3,1,1,2,3,6,7,6,2,7,7,7,7,3,1,1,1,1,2,2,1,10,10,7,1,1,1,1,5,2,5,5,5,1,10,1,2,2,2,0,0,0,999999,0,999999,999999,999999,0,2,4,1,1,1103,2,2,999999,2,3,3,2,1,3,1,2,3,3,1,1,2,2,1,8,2,1,2,4,3,1,2,1,2,2,10,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,13,5,6,3,20,4,1988,2,1,1,3,1,2,16,8,2,2,2,2,999999,999999,1,999999,4,0,999999,2,1101,1,2,2,1,1,120,1,1,1,1,0,1,1,0,1,1,1,1,1,1,5,13.59,40,999999,2,4,1,1,1,999999
11,2012,27,1101,3,32,1115,1104,89,1,4,1,2701,1,43,27,1508,3,1,10,14,3,3,4,3,4,3,2,2,2,2,4,2,3,3,2,0,0,4,1,4,4,999999,4,999999,4,999999,4,4,999999,4,2,3,1,1,2,999999,999999,2,2,2,2,2,2,2,2,2,999999,999999,999999,999999,2,2,0,0,0,1,0,1,1,2,1,1,1,1,1,1,1,2,4,3,2,2,6,2,6,5,5,4,4,3,4,4,4,4,1,1,4,4,4,4,5,5,4,4,4,4,5,5,4,3,3,3,3,4,4,4,4,4,2,888888,2,3,3,2,2,4,5,5,5,2,7,5,6,7,7,4,4,5,5,6,2,2,2,4,6,6,2,2,2,2,4,4,3,5,4,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,988888,1,2,999999,3,2,4,2,2,988888,3,1,4,1,3,3,3,1,1,7,2,2,1,4,3,2,2,1,2,1,5,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,1,16,1,4,3,24,6,1968,11,988888,4,3,1,2,988888,8,2,2,2,2,999999,999999,2,988888,6,3,1,2,1101,1,4,2,1,1,888888,1,1,0,1,0,0,0,0,1,1,0,999999,0,1,6,14.53,53,105,2,6,1,1,1,999999
